book_id,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
85622,Rita Golden Gelman,2001.0,Tales of a Female Nomad: Living at Large in the World,Tales of a Female Nomad: Living at Large in the World,eng,3.84,0.004778156848590404
85679,"Bertolt Brecht, David Hare",1941.0,Mutter Courage und ihre Kinder,Mother Courage and Her Children,eng,3.66,0.004412523595089118
85733,"James Patterson, Peter de Jonge",2006.0,Beach Road,Beach Road,eng,3.81,0.007392525350107069
85737,Clive Cussler,1988.0,Treasure,"Treasure (Dirk Pitt, #9)",en-US,3.92,0.0046513520387063195
85957,"Tim LaHaye, Jerry B. Jenkins",1990.0,"Assassins : Assignment: Jerusalem, Target: Antichrist","Assassins (Left Behind, #6)",eng,3.98,0.006959609752760132
85958,"Tim LaHaye, Jerry B. Jenkins",2000.0,The Indwelling: The Beast Takes Possession,"The Indwelling (Left Behind, #7)",en-US,3.97,0.006621626438990479
85990,Shannon Hale,2005.0,Princess Academy,"Princess Academy (Princess Academy, #1)",eng,4.01,0.012862851865266835
86147,Jay McInerney,1984.0,"Bright Lights, Big City","Bright Lights, Big City",eng,3.74,0.006525797313573052
86321,Nora Roberts,2005.0,Black Rose,"Black Rose (In the Garden, #2)",eng,4.03,0.007635230114103461
86524,Robert A. Caro,1982.0,The Path to Power,"The Path to Power (The Years of Lyndon Johnson, #1)",eng,4.42,0.004650273614347686
86525,Robert A. Caro,2002.0,Master of the Senate,"Master of the Senate (The Years of Lyndon Johnson, #3)",eng,4.41,0.004784660456891594
86643,Ariana Franklin,2007.0,Mistress of the Art of Death,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",en-US,3.95,0.007404998533833204
86655,Jennifer Egan,2006.0,The Keep,The Keep,eng,3.43,0.00427582533263551
86663,Janet Evanovich,2004.0,Ten Big Ones,"Ten Big Ones (Stephanie Plum, #10)",en-US,4.13,0.012352207841501433
86737,Mary Hoffman,2002.0,City of Masks,"City of Masks (Stravaganza, #1)",eng,3.9,0.00491639479566735
86856,Anthony Bourdain,2001.0,A Cook's Tour: Global Adventures in Extreme Cuisines,A Cook's Tour: Global Adventures in Extreme Cuisines,eng,3.97,0.005791544794536357
87220,Jerry Spinelli,2002.0,Loser,Loser,eng,3.72,0.0055001627623518555
87264,Machado de Assis,1880.0,Memórias Póstumas de Brás Cubas,Memórias Póstumas de Brás Cubas,por,4.23,0.00408211498943792
87280,Bohumil Hrabal,1976.0,Příliš hlučná samota,Too Loud a Solitude,eng,4.17,0.003312100633904668
87346,"Anton Chekhov, Tom    Murphy",1904.0,Вишнëвый сад,The Cherry Orchard,eng,3.68,0.006160003560572455
87424,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1930.0,Tintin au pays des Soviets,Tintin in the Land of the Soviets (Tintin #1),eng,3.67,0.004633634184227266
87665,G.K. Chesterton,1908.0,Orthodoxy,Orthodoxy,eng,4.23,0.0060596900486307005
87745,David Baldacci,2000.0,Wish You Well,Wish You Well,eng,3.94,0.0054560325702681855
88061,Barack Obama,1995.0,Dreams from My Father,Dreams from My Father: A Story of Race and Inheritance,eng,3.81,0.016084903765469467
88071,John Scalzi,2007.0,The Last Colony,The Last Colony (Old Man's War #3),en-US,4.03,0.007647832111726297
88072,John Scalzi,2004.0,Agent to the stars,Agent to the Stars,eng,3.91,0.004498303488290775
88077,"Thomas Mann, John E. Woods",1924.0,Der Zauberberg,The Magic Mountain,eng,4.14,0.006502853512681858
88442,"W.G. Sebald, Anthea Bell",2001.0,Austerlitz,Austerlitz,en-GB,4.04,0.004072520130029614
88514,Michel Houellebecq,2001.0,Plateforme,Platform,eng,3.79,0.004254894675655181
88815,Mohsin Hamid,2007.0,The Reluctant Fundamentalist,The Reluctant Fundamentalist,eng,3.67,0.008244314720214339
89160,"J.D. Robb, Nora Roberts",2000.0,Judgment in Death,"Judgment in Death (In Death, #11)",eng,4.33,0.00655937441710593
89165,Sue Grafton,1993.0,J is for Judgment (Kinsey Millhone #10),"J is for Judgment (Kinsey Millhone, #10)",eng,4.01,0.008869718629335957
89184,Alastair Reynolds,2003.0,Absolution Gap,Absolution Gap,en-GB,4.01,0.004928010990572895
89185,Alastair Reynolds,2001.0,Chasm City,Chasm City,eng,4.12,0.005262114361576405
89187,Alastair Reynolds,2000.0,Revelation Space,Revelation Space,eng,3.97,0.007800811694532704
89190,Alastair Reynolds,2003.0,Redemption Ark,Redemption Ark,eng,4.13,0.00575069816824022
89195,Alastair Reynolds,2007.0,The Prefect,"The Prefect (Prefect Dreyfus Emergency, #1)",eng,4.15,0.004466974757232565
89284,Tucker Max,2008.0,Assholes Finish First,"Assholes Finish First (Tucker Max, #2)",en-US,3.64,0.006308675858448515
89370,Benjamin Hoff,1992.0,Tao of Pooh and Te of Piglet Boxed Set,Tao of Pooh and Te of Piglet Boxed Set,eng,4.15,0.004057467288027209
89551,Beverly Cleary,1980.0,Ramona and Her Mother,"Ramona and Her Mother (Ramona, #5)",eng,4.08,0.006342769771414874
89656,Sue Grafton,1986.0,C is for Corpse,"C is for Corpse  (Kinsey Millhone, #3)",en-US,3.87,0.0076543874350560115
89691,Carolyn  Parkhurst,2003.0,The Dogs of Babel,The Dogs of Babel,eng,3.56,0.005479515266847364
89716,Gennifer Choldenko,2004.0,Al Capone Does My Shirts,"Al Capone Does My Shirts (Al Capone at Alcatraz, #1)",eng,3.83,0.008185825911701328
89717,"Shirley Jackson, Laura   Miller",1959.0,The Haunting οf Hill House,The Haunting of Hill House,eng,3.89,0.010539372808048467
89723,Shirley Jackson,1949.0,The Lottery: Adventures of the Demon Lover,The Lottery and Other Stories,en-US,4.06,0.009875137398576527
89724,"Shirley Jackson, Jonathan Lethem",1962.0,We Have Always Lived in the Castle,We Have Always Lived in the Castle,eng,4.05,0.009352817845013659
89755,"Edward Bloor, Danny De Vito",1997.0,Tangerine,Tangerine,eng,3.61,0.006800690272366519
89763,Pam Muñoz Ryan,2000.0,Esperanza Rising,Esperanza Rising,eng,3.91,0.009925595003263406
89788,Tracy Chevalier,2003.0,The Lady and the Unicorn,The Lady and the Unicorn,eng,3.67,0.00807354232757076
89884,Kent Haruf,2004.0,Eventide,"Eventide (Plainsong, #2)",eng,4.16,0.005039915734169375
90192,"Nathaniel Hawthorne, Robert S. Levine",1851.0,The House of the Seven Gables,The House of the Seven Gables,eng,3.45,0.006909559740889227
90420,Sharon M. Draper,2006.0,Copper Sun,Copper Sun,eng,4.3,0.004432936303562548
90475,Meg Cabot,2004.0,Teen Idol,Teen Idol,en-US,3.53,0.006377153308427277
91017,Tom Holland,2003.0,Rubicon: The Last Years of the Roman Republic,Rubicon: The Last Years of the Roman Republic,eng,4.17,0.004301787150485779
91201,Erich Segal,1988.0,Doctors,Doctors,eng,4.0,0.004767858858321602
91203,Erich Maria Remarque,1936.0,Drei Kameraden,Three Comrades,eng,4.48,0.005360137656908057
91247,"Beverly Cleary, Alan Tiegreen",1984.0,Ramona and Her Father,"Ramona and Her Father (Ramona, #4)",eng,4.02,0.006670829363476322
91248,"Beverly Cleary, Alan Tiegreen",1975.0,Ramona the Brave ,"Ramona the Brave (Ramona, #3)",eng,4.09,0.009231587981169341
91253,Beverly Cleary,1981.0,"Ramona Quimby, Age 8","Ramona Quimby, Age 8 (Ramona, #6)",eng,4.08,0.010799610917500937
91357,Jane Yolen,1988.0,The Devil's Arithmetic,The Devil's Arithmetic,eng,4.04,0.008892872632082067
91439,Louise Erdrich,1985.0,The Beet Queen,The Beet Queen,en-US,3.89,0.004588603080080356
91440,Louise Erdrich,1984.0,Love Medicine,Love Medicine,en-US,3.98,0.005549547930679346
91474,Jim Butcher,2006.0,Proven Guilty,"Proven Guilty (The Dresden Files, #8)",eng,4.41,0.01227734997622137
91475,Jim Butcher,2007.0,White Night,"White Night (The Dresden Files, #9)",en-US,4.41,0.012146002501285459
91476,Jim Butcher,2001.0,Grave Peril,"Grave Peril (The Dresden Files, #3)",eng,4.18,0.014002853696592009
91477,Jim Butcher,2001.0,Fool Moon ,"Fool Moon (The Dresden Files, #2)",eng,4.04,0.014947732954303999
91478,Jim Butcher,2002.0,Summer Knight,"Summer Knight (The Dresden Files, #4)",eng,4.3,0.013512590010788009
91479,Jim Butcher,2003.0,Death Masks,"Death Masks (The Dresden Files, #5)",eng,4.32,0.012955631389908332
91571,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603.0,Measure for Measure,Measure for Measure,eng,3.67,0.005571736469630842
91582,"Jane Austen, Robert William Chapman",1871.0,Lady Susan,Lady Susan,eng,3.56,0.005840527165324766
91661,Laurie R. King,1994.0,The Beekeeper's Apprentice,"The Beekeeper's Apprentice (Mary Russell, #1)",en-US,4.08,0.009675755955244503
91714,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006.0,Civil War: A Marvel Comics Event,Civil War: A Marvel Comics Event,eng,4.05,0.006917394862912768
91760,"Frida Kahlo, Carlos Fuentes, Sarah M. Lowe",1995.0,El diario de Frida Kahlo: Un íntimo autorretrato ,The Diary of Frida Kahlo: An Intimate Self-Portrait,eng,3.88,0.007087434991114959
91953,"Thomas Hobbes, C.B. Macpherson",1651.0,"Leviathan or The Matter, Forme and Power of a Common Wealth Ecclesiasticall and Civil",Leviathan,eng,3.66,0.007261644771904182
91981,Tad Williams,1988.0,The Dragonbone Chair,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",en-US,3.95,0.009512335756571521
91989,Naomi Novik,2006.0,Black Powder War,"Black Powder War (Temeraire, #3)",en-US,3.9,0.006137817034988303
92057,"Malcolm X, Alex Haley",1965.0,The Autobiography of Malcolm X,The Autobiography of Malcolm X,eng,4.29,0.015823598803404663
92121,Roger Zelazny,1970.0,Nine Princes in Amber,Nine Princes in Amber (The Chronicles of Amber #1),en-US,4.1,0.008726861691581681
92143,Jeff Smith,1991.0,Bone: The Complete Cartoon Epic in One Volume,Bone: The Complete Edition,eng,4.42,0.007457507817033067
92147,James Rollins,2005.0,Map of Bones,"Map of Bones (Sigma Force, #2)",eng,4.06,0.00926943296063327
92160,Edward Rutherfurd,1997.0,London: The Novel,London,en-US,4.06,0.0061580491413300185
92163,Edward Rutherfurd,1987.0,Sarum: The Novel of England,Sarum: The Novel of England,eng,4.07,0.007533921583376582
92227,Stephen King,1996.0,"The Green Mile, Part 1: The Two Dead Girls","The Green Mile, Part 1: The Two Dead Girls",eng,4.49,0.006631012165089061
92250,Tony Kushner,1992.0,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),"Angels in America, Part One: Millennium Approaches",en-US,4.27,0.005807975723177991
92303,Oscar Wilde,1895.0,The Importance of Being Earnest,The Importance of Being Earnest,eng,4.17,0.02055651004143489
92307,Martin Heidegger,1927.0,Sein und Zeit,Being and Time,eng,3.99,0.005371727965657343
92364,Ken Follett,1978.0,Storm Island,Eye of the Needle,en-US,4.16,0.013694210765925655
92367,Ken Follett,2004.0,Whiteout,Whiteout,en-US,3.54,0.0061399412712304004
92373,Ken Follett,1996.0,The Third Twin,The Third Twin,en-GB,3.64,0.005393346164449424
92375,Ken Follett,2002.0,Hornet Flight,Hornet Flight,en-US,3.83,0.004774376494463593
92508,Thornton Wilder,1927.0,The Bridge of San Luis Rey,The Bridge of San Luis Rey,en-US,3.8,0.006644009124620495
92517,Tennessee Williams,1945.0,The Glass Menagerie,The Glass Menagerie,eng,3.67,0.013439642601741152
92780,"Stella Gibbons, Lynne Truss, Roz Chast",1932.0,Cold Comfort Farm,Cold Comfort Farm,eng,3.92,0.0075296597125315695
92845,Terry Brooks,1987.0,The Black Unicorn ,"The Black Unicorn (Magic Kingdom of Landover, #2)",eng,3.75,0.005320126958510695
92846,Terry Brooks,2001.0,Antrax,"Antrax (Voyage of the Jerle Shannara, #2)",eng,3.94,0.0050965213145021835
92855,Terry Brooks,1996.0,First King of Shannara,"First King of Shannara (The Original Shannara Trilogy, #0)",eng,3.94,0.006736966202101227
92918,Raymond E. Feist,1998.0,Krondor: The Betrayal,"Krondor: The Betrayal (The Riftwar Legacy, #1)",en-US,3.81,0.004618238207130035
92956,Orson Scott Card,1992.0,The Memory of Earth,"The Memory of Earth (Homecoming, #1)",eng,3.56,0.005127916214107605
93007,Howard Pyle,1883.0,The Merry Adventures of Robin Hood,The Merry Adventures of Robin Hood,eng,4.05,0.009902627138460499
93101,"Anonymous, Richard Francis Burton, A.S. Byatt",800.0,كِتَاب أَلْف لَيْلَة وَلَيْلَة‎‎ [kitāb ʾalf layla wa-layla],The Arabian Nights,eng,4.06,0.009674822857604527
93157,Matthew      Lewis,1796.0,The Monk,The Monk,eng,3.8,0.005229798885727213
93261,Washington Irving,1820.0,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow,eng,3.74,0.007143121980474158
93263,"Bo Hampton, Tracey Hampton, Washington Irving",1993.0,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow (Graphic Novel),eng,3.96,0.009307770704572265
93269,George R. Stewart,1949.0,Earth Abides,Earth Abides,eng,3.96,0.0058742644557642125
93371,"Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",1984.0,Akira 1,"Akira, Vol. 1",eng,4.36,0.005686144606481304
93426,Jack Weatherford,2004.0,Genghis Khan and the Making of the Modern World,Genghis Khan and the Making of the Modern World,eng,4.01,0.007145789655924236
93436,Scarlett Thomas,2006.0,The End of Mr. Y.,The End of Mr. Y,en-US,3.79,0.003986133702193624
93453,George Carlin,2004.0,When Will Jesus Bring the Pork Chops?,When Will Jesus Bring the Pork Chops?,en-US,3.84,0.004281920596360833
93575,Dorothy L. Sayers,1935.0,Gaudy Night,"Gaudy Night (Lord Peter Wimsey, #12)",eng,4.26,0.005439829414005032
93722,Meg Cabot,2002.0,The Boy Next Door (Boy #1),"The Boy Next Door (Boy, #1)",eng,3.83,0.010110535316702238
93723,Meg Cabot,2004.0,Boy Meets Girl,"Boy Meets Girl (Boy, #2)",eng,3.82,0.006621020451395269
93724,Meg Cabot,2005.0,Twilight,"Twilight (The Mediator, #6)",eng,4.26,0.008073418080041491
93728,Meg Cabot,2001.0,Princess in Love,"Princess in Love (The Princess Diaries, #3)",eng,3.76,0.008880117161258942
93729,Meg Cabot,2002.0,"Princess in Waiting (The Princess Diaries, #4)","Princess in Waiting (The Princess Diaries, #4)",eng,3.66,0.008176875430221825
93731,Meg Cabot,2003.0,Princess in Pink,"Princess in Pink (The Princess Diaries, #5)",eng,3.69,0.0073676517835548514
93768,"Margaret Weis, Tracy Hickman",1986.0,War of the Twins,"War of the Twins (Dragonlance: Legends, #2)",eng,4.11,0.006576632542307075
93788,Nelson DeMille,2004.0,Night Fall,"Night Fall (John Corey, #3)",eng,4.07,0.00613503807780225
93793,Daniel Silva,2006.0,The Messenger,"The Messenger (Gabriel Allon, #6)",eng,4.18,0.005835544292588097
93794,Daniel Silva,2000.0,The Kill Artist,"The Kill Artist (Gabriel Allon, #1)",eng,4.0,0.007959548941588127
93795,Daniel Silva,2002.0,The English Assassin,"The English Assassin (Gabriel Allon, #2)",en-US,4.12,0.005807284832112301
93796,Daniel Silva,2007.0,The Secret Servant,"The Secret Servant (Gabriel Allon, #7)",eng,4.25,0.00536275701296501
93797,Daniel Silva,1996.0,The Unlikely Spy,The Unlikely Spy,eng,4.22,0.00547255435807191
93799,Daniel Silva,2005.0,Prince of Fire,"Prince of Fire (Gabriel Allon, #5)",eng,4.17,0.004750786700965814
93801,Daniel Silva,2003.0,The Confessor,"The Confessor (Gabriel Allon, #3)",eng,4.14,0.005139444685481259
93802,Daniel Silva,2003.0,A Death In Vienna,"A Death in Vienna (Gabriel Allon, #4)",eng,4.17,0.0050597798965084356
93808,Jeffery Deaver,2006.0,The Cold Moon,"The Cold Moon (Lincoln Rhyme, #7)",en-US,4.05,0.00474677323023682
93947,David Baldacci,2007.0,Simple Genius,"Simple Genius (Sean King & Michelle Maxwell, #3)",eng,3.89,0.0066693254679359906
94064,Alex   Sanchez,2001.0,Rainbow Boys,"Rainbow Boys (Rainbow Trilogy, #1)",eng,3.85,0.004728776523028705
94299,Iris Johansen,2000.0,The Search,"The Search (Eve Duncan, #3)",en-US,4.14,0.004910678530372538
94319,Anthony Horowitz,2005.0,Ark Angel,"Ark Angel (Alex Rider, #6)",eng,4.11,0.008251125591235977
94486,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",1940.0,La invención de Morel,The Invention of Morel,eng,4.05,0.004170362169368458
94510,"Brian Azzarello, Eduardo Risso",1999.0,"100 Bullets, Vol. 1: First Shot, Last Call (100 bullets, #1)","100 Bullets, Vol. 1: First Shot, Last Call",eng,3.82,0.005112046643381253
94578,"Friedrich Nietzsche, Walter Kaufmann",1882.0,Die fröhliche Wissenschaft,The Gay Science,eng,4.26,0.004166993345878775
94672,John Shors,2004.0,Beneath a Marble Sky,Beneath a Marble Sky,eng,3.99,0.004788013701600626
94798,Eric S. Nylund,2006.0,Ghosts of Onyx,Halo: Ghosts of Onyx,en-US,4.15,0.004005463871616203
94803,Arnold Lobel,1971.0,Frog and Toad Together,"Frog and Toad Together (Frog and Toad, #2)",eng,4.21,0.008279888142187712
94804,Arnold Lobel,1979.0,Days with Frog and Toad,"Days with Frog and Toad (Frog and Toad, #4)",eng,4.24,0.0056500417360323425
94813,Christine Feehan,2002.0,Dark Guardian,"Dark Guardian (Dark, #9)",en-US,4.33,0.005873752142919152
95144,Maurice Sendak,1970.0,In the Night Kitchen,In the Night Kitchen,eng,4.06,0.005158342273337138
95186,Kiran Desai,2006.0,The Inheritance of Loss,The Inheritance of Loss,eng,3.41,0.008727551334916962
95395,"Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case",1998.0,"Preacher: Ancient History (Preacher, #4)","Preacher, Volume 4: Ancient History",eng,4.25,0.005475669542709909
95406,"Garth Ennis, Steve Dillon",1997.0,Preacher Vol. 2: Until the End of the World,"Preacher, Volume 2: Until the End of the World",eng,4.28,0.006951389312531108
95420,Katharine Graham,1997.0,Personal History,Personal History,en-US,4.13,0.00524531221186649
95431,"Garth Ennis, Steve Dillon, Joe R. Lansdale",1996.0,Preacher Vol. 1: Gone to Texas,"Preacher, Volume 1: Gone to Texas",eng,4.16,0.010141640767160582
95558,Stanisław Lem,1961.0,Solaris,Solaris,eng,3.97,0.00909695367323594
95602,Francine Rivers,1993.0,Mark of the Lion Trilogy,Mark of the Lion Trilogy,en-US,4.76,0.004268311520643854
95608,Francine Rivers,1999.0,Leota's Garden,Leota's Garden,eng,4.07,0.005492862788649362
95617,"Francine Rivers, Richard Ferrone",1993.0,A Voice in the Wind,"A Voice in the Wind (Mark of the Lion, #1)",en-US,4.6,0.010557346009054693
95619,Francine Rivers,2003.0,And the Shofar Blew,And the Shofar Blew,eng,4.11,0.004827863214141286
95621,Francine Rivers,1995.0,"As Sure as the Dawn (Mark of the Lion, #3)","As Sure as the Dawn (Mark of the Lion, #3)",eng,4.39,0.006867621456617896
95643,Rory Stewart,2004.0,The Places In Between,The Places in Between,en-US,3.88,0.004791783297015867
95693,L.M. Montgomery,1926.0,The Blue Castle,The Blue Castle ,en-US,4.23,0.0060409552748489454
95708,Neil A. Fiore,1988.0,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,eng,3.88,0.004341709630669364
95784,Iris Chang,1997.0,The Rape of Nanking: The Forgotten Holocaust of World War II,The Rape of Nanking,eng,4.08,0.0058185016470832475
95887,Brian Tracy,2001.0,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,en-US,3.84,0.006057206467212135
96081,Anita Shreve,2002.0,Sea Glass,Sea Glass,eng,3.65,0.006268318549914835
96123,"Carl Bernstein, Bob Woodward",1974.0,All the President's Men,All the President's Men,eng,4.17,0.007875932592137244
96259,Richard Siken,2005.0,Crush,Crush,eng,4.33,0.004823497962662183
96358,"Alan Moore, Brian Bolland, Tim Sale",1988.0,Batman: The Killing Joke ,Batman: The Killing Joke,eng,4.36,0.015113509545892523
96463,Anne McCaffrey,1993.0,The Chronicles of Pern: First Fall,"The Chronicles of Pern: First Fall (Pern, #12)",eng,4.02,0.00485769069468384
